Date,Open,High,Low,Close,Adj Close,Volume
2019-04-21,4105.798828,4124.301270,4045.364990,4090.616211,4090.616211,10569455426
2019-04-22,4088.734863,4177.096191,4064.566895,4159.422852,4159.422852,11248425347
2019-04-23,4159.422852,4354.416504,4153.159180,4307.279785,4307.279785,12264984883
2019-04-24,4306.502930,4366.434570,4196.509766,4235.304199,4235.304199,13212328173
2019-04-25,4236.589355,4298.836914,4017.164795,4040.723633,4040.723633,11888542801
2019-04-26,4040.560303,4172.015137,4015.220215,4086.400391,4086.400391,13013160047
2019-04-27,4086.495361,4111.423340,4051.017334,4078.552979,4078.552979,10150355515
2019-04-28,4081.228027,4123.888184,4065.849609,4090.845459,4090.845459,9923032811
2019-04-29,4090.448730,4104.208008,4034.092773,4057.961426,4057.961426,10622135679
2019-04-30,4057.987793,4114.026367,4007.350586,4104.414063,4104.414063,10646220629
2019-05-01,4103.659180,4139.913086,4100.847656,4139.043945,4139.043945,10479982339
2019-05-02,4138.833984,4239.225586,4132.132324,4224.259277,4224.259277,11236841299
2019-05-03,4224.481934,4513.649414,4211.248535,4378.875977,4378.875977,14211487005
2019-05-04,4379.568848,4468.911621,4285.639648,4426.608398,4426.608398,13336211845
2019-05-05,4426.533203,4428.654297,4333.140625,4407.080078,4407.080078,11260694117
2019-05-06,4404.177246,4429.884766,4310.292480,4387.681641,4387.681641,12015314935
2019-05-07,4386.759277,4587.082520,4379.967285,4461.580078,4461.580078,13796422021
2019-05-08,4476.081543,4603.300293,4433.890625,4597.476563,4597.476563,11773777929
2019-05-09,4597.972168,4752.895996,4597.972168,4745.940430,4745.940430,12901215571
2019-05-10,4747.299316,4943.459473,4736.187012,4907.248535,4907.248535,14939710120
2019-05-11,4907.877930,5641.279297,4904.824707,5542.630859,5542.630859,22207815700
2019-05-12,5541.658203,5774.004395,5244.531250,5360.066406,5360.066406,21350972453
2019-05-13,5359.148926,6208.893066,5302.937500,6029.207031,6029.207031,22124824088
2019-05-14,6023.564453,6391.648926,5962.494141,6193.474121,6193.474121,24815566826
2019-05-15,6190.167480,6397.299316,6113.553223,6386.787598,6386.787598,22062660679
2019-05-16,6378.517578,6476.180664,6038.756348,6161.047363,6161.047363,25915919508
2019-05-17,6162.985840,6199.323242,5530.002441,5773.954590,5773.954590,23639147891
2019-05-18,5772.200195,5855.231445,5701.313965,5716.805664,5716.805664,16789273952
2019-05-19,5714.254395,6491.663086,5714.254395,6439.563965,6439.563965,20347233195
2019-05-20,6438.962402,6441.934082,6031.836426,6268.142578,6268.142578,18732522933
2019-05-21,6267.875488,6344.120117,6159.029785,6266.939941,6266.939941,19774513678
2019-05-22,6261.402832,6288.818359,6015.045898,6064.633789,6064.633789,19519954468
2019-05-23,6062.616211,6273.211914,5961.410156,6223.923828,6223.923828,19312628562
2019-05-24,6224.151367,6407.894531,6178.333496,6282.347168,6282.347168,20386300548
2019-05-25,6285.897461,6385.520020,6265.519043,6334.090820,6334.090820,17507097906
2019-05-26,6336.184570,6829.103516,6233.505859,6815.794922,6815.794922,20964722729
2019-05-27,6816.840820,7024.616211,6804.933594,6944.333496,6944.333496,22041550928
2019-05-28,6941.952148,6944.983887,6806.526367,6889.441406,6889.441406,19141131693
2019-05-29,6888.358398,6921.001953,6698.488770,6856.833496,6856.833496,18586982168
2019-05-30,6858.633301,7142.737793,6518.400879,6598.564453,6598.564453,23196796381
2019-05-31,6599.209961,6793.765137,6466.122070,6784.145508,6784.145508,20068939086
2019-06-01,6783.622070,6824.574707,6710.624512,6775.849609,6775.849609,17792745764
2019-06-02,6777.002441,6970.494141,6773.649414,6918.923340,6918.923340,16038095640
2019-06-03,6917.965332,6917.297852,6478.140137,6482.388672,6482.388672,17376280541
2019-06-04,6483.960938,6483.960938,5956.467285,6068.543945,6068.543945,19375930721
2019-06-05,6065.845215,6219.916504,6033.340332,6166.770020,6166.770020,17151154719
2019-06-06,6163.145508,6251.767090,5964.350586,6160.703613,6160.703613,15338398431
2019-06-07,6164.514160,6380.468750,6136.560547,6315.426758,6315.426758,15028218500
2019-06-08,6309.792480,6341.288574,6153.425781,6244.904785,6244.904785,12972237519
2019-06-09,6241.408691,6262.057129,5958.894043,6043.136230,6043.136230,13056695495
2019-06-10,6046.443359,6343.040039,5962.502930,6304.171875,6304.171875,14726943211
2019-06-11,6307.255859,6325.472656,6108.118164,6231.183594,6231.183594,13446322027
2019-06-12,6229.391113,6460.376953,6178.572754,6418.121094,6418.121094,14997229669
2019-06-13,6417.354004,6555.433105,6372.782227,6491.729492,6491.729492,14724561417
2019-06-14,6491.603027,6918.161621,6457.588867,6904.815918,6904.815918,15750306203
2019-06-15,6901.570313,7037.203613,6844.902344,7020.719238,7020.719238,14592938388
2019-06-16,7023.154297,7415.899414,7001.798828,7143.422363,7143.422363,18543418657
2019-06-17,7139.003418,7509.999023,7139.003418,7431.890625,7431.890625,12409633290
2019-06-18,7443.942383,7454.842285,7171.314453,7226.858398,7226.858398,12611292775
2019-06-19,7224.678711,7349.732422,7218.692871,7329.393066,7329.393066,12287530069
2019-06-20,7329.028320,7550.856934,7263.823242,7497.646484,7497.646484,14045021994
2019-06-21,7495.604980,7961.499023,7475.326172,7961.499023,7961.499023,16185825103
2019-06-22,7986.116211,8756.340820,7932.051758,8398.740234,8398.740234,23540386751
2019-06-23,8394.816406,8829.381836,8284.476563,8514.356445,8514.356445,16469932400
2019-06-24,8513.080078,8686.982422,8323.169922,8643.616211,8643.616211,15128073662
2019-06-25,8640.543945,9292.244141,8640.543945,9292.244141,9292.244141,19607306185
2019-06-26,9282.523438,10871.591797,9262.976563,10252.768555,10252.768555,35529380069
2019-06-27,10253.901367,10486.999023,8280.054688,8824.352539,8824.352539,31546225698
2019-06-28,8808.066406,9803.189453,8613.719727,9773.379883,9773.379883,27638977670
2019-06-29,9768.206055,9768.321289,9065.264648,9420.515625,9420.515625,23571403420
2019-06-30,9398.948242,9594.130859,8507.458984,8521.754883,8521.754883,21472649819
2019-07-01,8505.822266,8824.858398,7982.251953,8369.724609,8369.724609,23234204260
2019-07-02,8374.113281,8633.909180,7703.961914,8574.242188,8574.242188,24620045437
2019-07-03,8587.884766,9512.228516,8587.884766,9507.164063,9507.164063,24477946763
2019-07-04,9516.263672,9542.428711,8874.608398,8912.908203,8912.908203,20598857668
2019-07-05,8904.382813,9129.166992,8646.902344,8768.001953,8768.001953,19038721412
2019-07-06,8771.263672,9280.444336,8771.263672,8951.092773,8951.092773,16843985151
2019-07-07,8958.332031,9211.540039,8903.379883,9142.115234,9142.115234,15463838201
2019-07-08,9138.722656,9862.308594,9096.720703,9816.922852,9816.922852,18763403987
2019-07-09,9814.894531,10233.120117,9772.578125,10091.742188,10091.742188,22607573814
2019-07-10,10091.147461,10494.787109,9365.035156,9719.375000,9719.375000,26885918160
2019-07-11,9705.944336,9710.876953,8910.399414,9070.152344,9070.152344,22834026853
2019-07-12,9066.668945,9469.862305,8913.121094,9398.671875,9398.671875,18719965344
2019-07-13,9396.397461,9419.330078,8676.822266,9061.726563,9061.726563,16737717924
2019-07-14,9052.691406,9108.516602,8140.766113,8157.668945,8157.668945,17885364401
2019-07-15,8159.084961,8798.510742,7954.546875,8703.792969,8703.792969,20278629944
2019-07-16,8705.041992,8855.687500,7607.077148,7636.543945,7636.543945,19459659592
2019-07-17,7631.430664,8012.960449,7383.736328,7798.092285,7798.092285,19765052261
2019-07-18,7800.389160,8631.723633,7510.553223,8505.368164,8505.368164,20083931958
2019-07-19,8495.379883,8541.433594,8173.279297,8423.533203,8423.533203,16579868305
2019-07-20,8419.602539,8837.515625,8359.975586,8612.333008,8612.333008,16162705677
2019-07-21,8620.644531,8672.122070,8310.017578,8470.476563,8470.476563,13690228861
2019-07-22,8468.751953,8513.262695,8138.154297,8293.061523,8293.061523,13096868540
2019-07-23,8295.980469,8319.291992,7942.901855,7960.692871,7960.692871,14353798156
2019-07-24,7950.210449,7929.574219,7693.224121,7859.254883,7859.254883,13936212204
2019-07-25,7856.988770,8158.486328,7820.875977,7959.357910,7959.357910,12705264858
2019-07-26,7960.389648,7963.042969,7806.231445,7970.812988,7970.812988,11706086710
2019-07-27,7971.508789,8210.670898,7600.321289,7653.746094,7653.746094,13581306180
2019-07-28,7665.010742,7733.038086,7473.588867,7718.787598,7718.787598,11100969081
2019-07-29,7715.004883,7829.122559,7699.934570,7792.363281,7792.363281,11289663350
2019-07-30,7794.968750,7984.577148,7783.527832,7900.011719,7900.011719,11372004757
2019-07-31,7897.238281,8298.676758,7897.525879,8298.676758,8298.676758,13684781082
2019-08-01,8291.941406,8619.284180,8179.564453,8576.763672,8576.763672,14156511611
2019-08-02,8578.721680,8780.969727,8540.840820,8649.094727,8649.094727,14381282063
2019-08-03,8650.002930,9001.538086,8637.031250,8898.706055,8898.706055,12624512925
2019-08-04,8898.628906,9062.228516,8733.054688,9029.701172,9029.701172,13606794401
2019-08-05,9021.923828,9789.244141,9021.923828,9710.988281,9710.988281,19639696010
2019-08-06,9715.314453,10063.944336,9280.585938,9434.263672,9434.263672,19426427674
2019-08-07,9430.860352,9905.239258,9383.536133,9834.402344,9834.402344,18277928266
2019-08-08,9845.933594,9866.178711,9521.126953,9854.492188,9854.492188,16043344050
2019-08-09,9843.777344,9857.671875,9681.511719,9854.541992,9854.541992,15235029659
2019-08-10,9853.395508,9898.334961,9406.762695,9431.788086,9431.788086,15056732770
2019-08-11,9428.228516,9585.428711,9343.958984,9585.428711,9585.428711,13121279972
2019-08-12,9582.231445,9582.231445,9370.578125,9424.601563,9424.601563,11299634484
2019-08-13,9426.390625,9459.284180,8973.510742,9032.261719,9032.261719,13828382580
2019-08-14,9026.732422,9027.061523,8315.168945,8334.742188,8334.742188,16576143237
2019-08-15,8324.040039,8626.843750,7978.304688,8528.679688,8528.679688,18939858084
2019-08-16,8536.224609,8691.881836,8105.224609,8538.547852,8538.547852,16648724710
2019-08-17,8525.694336,8602.980469,8301.806641,8421.185547,8421.185547,11339943380
2019-08-18,8422.224609,8630.649414,8328.470703,8509.428711,8509.428711,10692346907
2019-08-19,8512.601563,9001.377930,8487.921875,9001.377930,9001.377930,13225152992
2019-08-20,9000.844727,9024.697266,8749.343750,8850.617188,8850.617188,12378164526
2019-08-21,8850.513672,8899.384766,8217.352539,8357.148438,8357.148438,16052345332
2019-08-22,8360.825195,8417.672852,8100.977539,8268.370117,8268.370117,13953977975
2019-08-23,8273.975586,8505.004883,8230.860352,8476.923828,8476.923828,12727664010
2019-08-24,8476.662109,8485.790039,8130.231445,8275.592773,8275.592773,12585327996
2019-08-25,8276.225586,8392.393555,8156.552246,8268.792969,8268.792969,11543630681
2019-08-26,8259.151367,8574.233398,8259.151367,8484.326172,8484.326172,15084589148
2019-08-27,8486.008789,8496.753906,8213.191406,8292.351563,8292.351563,12018727562
2019-08-28,8307.058594,8406.414063,7945.979980,7983.849121,7983.849121,14408438323
2019-08-29,7986.007324,7986.007324,7727.988281,7804.203613,7804.203613,13988086540
2019-08-30,7809.479980,7937.382324,7739.118164,7893.874023,7893.874023,11181220937
2019-08-31,7893.352539,7955.595215,7839.285645,7920.595215,7920.595215,9420833717
2019-09-01,7920.537109,8056.548340,7882.020020,8025.618164,8025.618164,9413438943
2019-09-02,8025.189941,8616.050781,8064.763184,8575.850586,8575.850586,14295986098
2019-09-03,8575.167969,8892.500977,8599.452148,8785.593750,8785.593750,16031191482
2019-09-04,8785.096680,8805.973633,8563.558594,8651.250977,8651.250977,13671725197
2019-09-05,8646.141602,8685.657227,8537.154297,8581.749023,8581.749023,11807923426
2019-09-06,8583.255859,8860.083008,8373.012695,8428.624023,8428.624023,15904725531
2019-09-07,8429.135742,8595.077148,8425.054688,8561.361328,8561.361328,12460655533
2019-09-08,8562.060547,8625.166992,8479.089844,8500.837891,8500.837891,11129988218
2019-09-09,8501.686523,8510.723633,8260.549805,8371.928711,8371.928711,14253734693
2019-09-10,8372.491211,8419.759766,8115.692383,8188.690430,8188.690430,12066779174
2019-09-11,8194.130859,8263.026367,8075.785645,8252.369141,8252.369141,12508688124
2019-09-12,8251.100586,8464.856445,8192.606445,8443.320313,8443.320313,12428452346
2019-09-13,8447.359375,8465.531250,8184.294434,8285.122070,8285.122070,11283376583
2019-09-14,8273.012695,8333.694336,8230.268555,8282.451172,8282.451172,10769785045
2019-09-15,8281.185547,8305.628906,8246.348633,8280.395508,8280.395508,9637336192
2019-09-16,8280.530273,8322.186523,8200.339844,8271.791016,8271.791016,12202419045
2019-09-17,8274.016602,8236.758789,8219.837891,8192.095703,8192.095703,12242305276
2019-09-18,8197.314453,8227.453125,8182.078613,8177.567383,8177.567383,12965489944
2019-09-19,8179.369629,8258.897461,7892.722656,8197.044922,8197.044922,15918910635
2019-09-20,8196.967773,8214.236328,8109.579102,8163.385254,8163.385254,11813504898
2019-09-21,8164.994629,8168.562012,8018.317871,8033.558594,8033.558594,10764043294
2019-09-22,8037.084961,8077.437500,7955.639160,8075.819824,8075.819824,10585289084
2019-09-23,8073.871582,8067.450195,7790.479004,7825.236816,7825.236816,12180972636
2019-09-24,7825.234863,7885.288574,6700.684082,6904.547852,6904.547852,20025787062
2019-09-25,6890.821777,7007.073730,6698.397461,6867.114746,6867.114746,17594399031
2019-09-26,6867.662109,6919.087891,6392.593750,6585.660156,6585.660156,15621196929
2019-09-27,6580.901367,6730.288086,6466.783691,6714.279297,6714.279297,13351463150
2019-09-28,6713.813965,6741.757813,6611.419922,6709.289063,6709.289063,11505948924
2019-09-29,6709.388184,6722.138184,6495.834473,6592.536133,6592.536133,10603318845
2019-09-30,6592.569336,6760.825195,6365.459473,6748.894531,6748.894531,13927220768
2019-10-01,6753.657227,6897.457520,6703.517090,6787.889648,6787.889648,12452060072
2019-10-02,6788.651367,6821.671387,6709.257813,6821.671387,6821.671387,10668277182
2019-10-03,6819.828125,6837.510254,6564.251953,6692.848633,6692.848633,11075478550
2019-10-04,6692.445313,6692.899902,6610.367676,6653.621582,6653.621582,10653865294
2019-10-05,6657.035156,6661.395020,6543.265625,6608.429688,6608.429688,9890955278
2019-10-06,6607.113281,6616.463379,6453.712891,6476.685059,6476.685059,10670616960
2019-10-07,6477.466797,6751.122559,6424.280762,6710.460938,6710.460938,14656706739
2019-10-08,6711.459473,6774.747559,6702.502930,6734.477051,6734.477051,12760786845
2019-10-09,6735.342773,7064.969727,6688.319336,7038.191895,7038.191895,15872390782
2019-10-10,7029.626953,7051.264160,6928.652344,6905.327637,6905.327637,14169103099
2019-10-11,6904.354004,7004.880859,6576.644043,6581.053223,6581.053223,15503634684
2019-10-12,6576.235352,6654.983887,6574.397949,6592.756348,6592.756348,11492776297
2019-10-13,6593.030762,6697.230957,6561.706543,6594.588379,6594.588379,10943384292
2019-10-14,6594.451172,6673.454590,6593.480957,6640.900391,6640.900391,12014641485
2019-10-15,6639.926270,6670.933105,6399.285645,6430.802246,6430.802246,11928709212
2019-10-16,6430.257813,6430.288086,6212.455566,6277.320313,6277.320313,12536382878
2019-10-17,6277.543457,6326.059570,6241.767578,6297.825195,6297.825195,11123159543
2019-10-18,6295.510742,6327.958496,6127.171875,6142.248047,6142.248047,12057376535
2019-10-19,6142.707520,6226.542480,6120.346191,6154.075195,6154.075195,10629306758
2019-10-20,6161.198730,6397.696777,6123.937988,6373.911133,6373.911133,12019188748
2019-10-21,6376.265625,6396.245117,6311.297852,6355.208496,6355.208496,12233456532
2019-10-22,6354.962402,6415.435059,6266.073730,6270.050781,6270.050781,13042260988
2019-10-23,6268.518066,6293.513184,5784.990234,5816.514160,5816.514160,16984249114
2019-10-24,5812.687500,5834.002441,5766.545898,5837.412598,5837.412598,12673291656
2019-10-25,5835.242676,6777.558594,5825.015137,6753.770020,6753.770020,22384726759
2019-10-26,6759.132813,7813.953613,6754.246582,7207.436035,7207.436035,34689547850
2019-10-27,7204.890137,7600.733398,7104.192383,7446.574219,7446.574219,25409799318
2019-10-28,7457.010742,7649.962891,7200.357910,7200.357910,7200.357910,24074647823
2019-10-29,7194.361816,7403.255859,7178.697754,7328.546875,7328.546875,22097358397
2019-10-30,7324.485840,7327.914551,7057.125000,7135.303223,7135.303223,21475166387
2019-10-31,7132.769531,7247.712891,6974.810547,7109.577148,7109.577148,20544246525
2019-11-01,7105.254883,7167.300293,7045.374512,7156.055176,7156.055176,18795688760
2019-11-02,7155.034180,7245.777344,7147.156250,7205.004395,7205.004395,16413748704
2019-11-03,7205.057617,7248.133301,7066.517090,7139.003418,7139.003418,16335375773
2019-11-04,7139.198242,7380.672852,7104.145508,7302.200684,7302.200684,20302596448
2019-11-05,7302.505859,7340.432129,7182.712891,7253.519531,7253.519531,20340547668
2019-11-06,7252.228516,7317.312988,7236.805664,7280.433594,7280.433594,17992410565
2019-11-07,7273.833496,7288.937012,7181.479492,7228.910645,7228.910645,17706821503
2019-11-08,7227.200195,7237.936035,6847.057617,6892.275879,6892.275879,19047391024
2019-11-09,6895.867676,6960.328613,6883.103516,6899.087402,6899.087402,13760182887
2019-11-10,6898.231934,7117.853516,6893.278809,7077.663574,7077.663574,16091209360
2019-11-11,7078.750977,7100.652344,6794.479492,6814.041016,6814.041016,15767681979
2019-11-12,6815.568848,6902.503906,6763.499023,6859.370117,6859.370117,15802807935
2019-11-13,6856.546387,6874.179199,6819.307129,6852.995605,6852.995605,13650931074
2019-11-14,6855.854004,6868.306641,6749.192871,6760.416504,6760.416504,14816189778
2019-11-15,6758.563477,6782.395508,6575.754395,6581.157715,6581.157715,16892215015
2019-11-16,6580.518066,6658.660156,6567.194336,6626.702637,6626.702637,12783663175
2019-11-17,6625.703125,6757.062988,6586.065430,6639.121582,6639.121582,14449022453
2019-11-18,6636.029297,6673.444336,6380.827637,6416.929199,6416.929199,16664962022
2019-11-19,6413.723145,6490.727051,6259.635254,6347.577148,6347.577148,16308491541
2019-11-20,6345.617676,6382.773438,6196.972168,6210.151367,6210.151367,16063927276
2019-11-21,6207.348145,6269.916992,5888.943359,5915.924316,5915.924316,17427307681
2019-11-22,5916.558594,5959.206055,5394.434082,5684.909668,5684.909668,26678873074
2019-11-23,5684.587402,5798.412598,5571.812500,5763.771484,5763.771484,16368473192
2019-11-24,5764.423828,5772.170898,5470.263184,5484.759277,5484.759277,23683667490
2019-11-25,5478.580566,5671.403320,5150.835938,5540.733398,5540.733398,33095866003
2019-11-26,5539.977539,5676.794922,5519.565918,5612.247559,5612.247559,16428084912
2019-11-27,5614.198730,5904.363281,5421.723145,5824.988770,5824.988770,18554958632
2019-11-28,5828.976563,5976.204102,5772.568848,5779.974121,5779.974121,14753801071
2019-11-29,5782.778809,6014.805176,5778.646484,6003.671387,6003.671387,15246336371
2019-11-30,6005.847656,6061.577148,5813.847656,5855.449707,5855.449707,13272635786
2019-12-01,5856.985840,5856.985840,5640.181152,5749.824707,5749.824707,14498458610
2019-12-02,5749.626465,5788.395020,5599.692871,5658.900879,5658.900879,13202094308
2019-12-03,5660.437012,5706.919922,5568.195313,5631.746582,5631.746582,11384430879
2019-12-04,5631.730957,5755.540039,5504.486328,5531.852051,5531.852051,16525482973
2019-12-05,5532.772949,5893.789063,5517.223633,5660.236816,5660.236816,14299020546
2019-12-06,5661.950195,5745.279297,5630.042969,5745.279297,5745.279297,13782332752
2019-12-07,5745.483887,5777.979980,5729.075684,5752.314453,5752.314453,11764255239
2019-12-08,5748.584961,5811.974121,5691.301758,5756.867676,5756.867676,11727756779
2019-12-09,5754.926758,5792.636719,5606.111328,5630.115723,5630.115723,13595854231
2019-12-10,5627.251465,5645.828125,5498.232910,5543.707520,5543.707520,13900195816
2019-12-11,5543.004883,5570.797363,5449.331055,5468.038086,5468.038086,12387393354
2019-12-12,5467.516602,5520.465820,5431.332520,5376.049805,5376.049805,14048189973
2019-12-13,5377.184082,5468.463867,5424.251953,5452.721191,5452.721191,12845381627
2019-12-14,5452.134766,5482.087891,5323.354004,5343.954102,5343.954102,12853851930
2019-12-15,5343.628418,5389.174805,5196.529297,5356.401855,5356.401855,12642379397
2019-12-16,5357.421387,5374.188477,5173.005371,5224.677734,5224.677734,15233768309
2019-12-17,5223.799805,5280.015625,5016.808105,5060.597168,5060.597168,17042985554
2019-12-18,5066.071289,5599.562500,5004.386719,5561.260254,5561.260254,24330903351
2019-12-19,5561.862305,5615.133301,5376.362793,5532.994629,5532.994629,19899088165
2019-12-20,5537.444336,5581.087891,5436.240723,5551.017090,5551.017090,17404611690
2019-12-21,5552.383789,5554.408203,5469.445313,5529.749023,5529.749023,14850676678
2019-12-22,5529.772461,5781.247070,5511.310059,5776.291992,5776.291992,17790089536
2019-12-23,5774.226074,5926.753418,5661.190918,5683.289551,5683.289551,21504091871
2019-12-24,5682.334961,5816.314941,5610.069824,5662.338379,5662.338379,17778869575
2019-12-25,5664.831055,5676.713379,5584.245117,5608.570313,5608.570313,16620675269
2019-12-26,5608.295410,5678.937500,5547.717773,5569.683105,5569.683105,17532393881
2019-12-27,5569.047363,5622.739258,5527.592285,5573.462402,5573.462402,17413884692
2019-12-28,5572.653809,5656.759277,5571.028320,5594.793457,5594.793457,16334612536
2019-12-29,5594.531738,5739.319336,5565.646484,5669.785645,5669.785645,17144787650
2019-12-30,5667.967773,5681.291504,5544.976074,5561.820313,5561.820313,17444384666
2019-12-31,5562.921387,5554.905273,5413.182129,5424.692871,5424.692871,15962748163
2020-01-01,5425.667969,5472.485840,5407.095215,5433.849121,5433.849121,14011191757
2020-01-02,5435.643066,5437.121094,5277.165039,5313.357910,5313.357910,15822688746
2020-01-03,5312.565918,5662.306641,5263.736328,5615.142090,5615.142090,21491142914
2020-01-04,5615.517578,5678.214355,5588.101563,5665.424805,5665.424805,14100590057
2020-01-05,5665.268066,5764.659668,5659.478027,5666.796875,5666.796875,15082067804
2020-01-06,5666.135254,5908.266113,5664.085938,5898.515625,5898.515625,17671710226
2020-01-07,5898.107422,6239.528809,5897.762695,6225.827637,6225.827637,21938626781
2020-01-08,6224.487793,6401.798828,6072.944336,6165.646484,6165.646484,24168949904
2020-01-09,6167.502930,6167.502930,6002.575684,6028.277832,6028.277832,18397587305
2020-01-10,6027.692871,6250.713379,5917.295410,6250.713379,6250.713379,21978257332
2020-01-11,6247.373535,6290.364746,6146.152832,6152.196289,6152.196289,19534741955
2020-01-12,6148.923828,6276.599121,6130.397949,6280.627930,6280.627930,17558508773
2020-01-13,6278.541504,6284.530762,6217.458984,6270.761230,6270.761230,17311099294
2020-01-14,6268.250000,6818.576660,6268.250000,6779.113770,6779.113770,34435396111
2020-01-15,6777.254883,6834.349121,6645.005859,6753.805664,6753.805664,30753540500
2020-01-16,6758.001465,6780.812500,6600.482422,6670.843262,6670.843262,23944956505
2020-01-17,6671.932617,6862.324707,6636.741211,6860.313477,6860.313477,27945260222
2020-01-18,6858.911133,6924.207031,6782.171875,6870.894043,6870.894043,24845595776
2020-01-19,6869.846680,7041.117188,6622.936523,6693.309082,6693.309082,26306070674
2020-01-20,6692.068848,6723.242676,6586.069336,6657.623535,6657.623535,20318489828
2020-01-21,6658.660156,6713.472656,6547.580566,6704.252930,6704.252930,18472117135
2020-01-22,6702.962402,6737.684082,6576.589355,6604.870605,6604.870605,17195433052
2020-01-23,6604.699219,6608.638672,6359.032227,6407.404297,6407.404297,19642284036
2020-01-24,6406.681641,6510.118652,6312.220703,6459.642578,6459.642578,18661182940
2020-01-25,6455.577148,6469.600098,6345.512207,6400.298828,6400.298828,15027615187
2020-01-26,6397.669434,6579.546387,6367.907227,6581.921875,6581.921875,16979718795
2020-01-27,6582.288574,6877.010742,6582.288574,6823.264160,6823.264160,21938532804
2020-01-28,6825.335938,7166.911621,6821.456055,7185.750488,7185.750488,26412181522
2020-01-29,7184.890137,7227.836426,7122.418457,7154.509766,7154.509766,23562056888
2020-01-30,7154.039551,7297.174316,7088.396973,7266.925293,7266.925293,24744391557
2020-01-31,7266.405273,7271.945801,7027.011230,7081.268066,7081.268066,22289577654
2020-02-01,7078.108887,7148.512695,7053.027344,7113.337402,7113.337402,19631538836
2020-02-02,7111.023926,7170.833984,6980.768555,7089.167969,7089.167969,23393747684
2020-02-03,7089.409668,7239.958984,7117.526855,7151.066895,7151.066895,23802797372
2020-02-04,7150.544434,7184.169434,6999.204102,7045.691406,7045.691406,22940746620
2020-02-05,7047.573730,7464.257813,7032.922852,7397.789551,7397.789551,27104326839
2020-02-06,7401.172852,7583.761230,7345.841309,7525.379395,7525.379395,29103486899
2020-02-07,7522.440918,7604.714355,7522.440918,7601.417480,7601.417480,26788800747
2020-02-08,7599.187500,7664.120605,7510.601563,7655.095703,7655.095703,27292661830
2020-02-09,7654.145508,7860.198730,7643.667969,7847.554199,7847.554199,27776355173
2020-02-10,7846.690430,7878.763184,7581.021484,7630.949219,7630.949219,30492907973
2020-02-11,7630.392090,7884.386230,7513.167480,7879.247559,7879.247559,29058729935
2020-02-12,7874.733398,8016.665527,7874.733398,7970.124023,7970.124023,33532312134
2020-02-13,7968.507813,8073.079102,7790.476074,7829.362793,7829.362793,37831626132
2020-02-14,7827.194336,7910.891113,7756.331055,7903.762695,7903.762695,33216785920
2020-02-15,7905.096680,7926.326660,7568.294434,7579.789063,7579.789063,33620546735
2020-02-16,7579.601563,7705.904785,7451.762695,7611.604004,7611.604004,33233062674
2020-02-17,7613.233398,7616.144531,7308.083984,7450.430664,7450.430664,35366573706
2020-02-18,7451.267578,7818.044434,7410.635254,7801.872559,7801.872559,36363896971
2020-02-19,7803.258789,7887.409180,7438.683105,7451.858398,7451.858398,36350441887
2020-02-20,7448.716309,7459.172852,7382.884277,7458.550781,7458.550781,34873098483
2020-02-21,7461.117188,7497.261230,7443.290527,7473.535156,7473.535156,31579800211
2020-02-22,7474.511230,7482.631348,7407.403809,7455.589355,7455.589355,27650684956
2020-02-23,7455.694824,7672.421387,7451.430176,7661.954102,7661.954102,31795910667
2020-02-24,7659.690430,7684.599121,7373.087891,7466.243652,7466.243652,34878329452
2020-02-25,7467.124023,7468.592773,7155.682129,7184.443848,7184.443848,32697295369
2020-02-26,7181.817383,7198.202637,6742.823242,6834.669922,6834.669922,39068480533
2020-02-27,6838.211914,6935.417969,6642.071777,6815.493652,6815.493652,35278278681
2020-02-28,6818.778809,6898.780273,6593.657715,6763.994629,6763.994629,34789575018
2020-02-29,6763.025391,6844.466309,6707.100586,6707.100586,6707.100586,27915918641
2020-03-01,6707.295410,6806.377930,6607.037598,6699.615234,6699.615234,27658635464
2020-03-02,6700.249023,6995.759766,6676.280273,6946.929688,6946.929688,33567116324
2020-03-03,6943.575684,6959.537109,6798.040527,6854.798828,6854.798828,33063206649
2020-03-04,6855.388184,6902.653809,6804.252441,6801.722656,6801.722656,26993812763
2020-03-05,6805.637695,7061.011719,6803.283203,7010.438965,7010.438965,30654043799
2020-03-06,7010.088379,7044.338379,6970.625000,6991.336426,6991.336426,31288908625
2020-03-07,6990.612305,7022.161133,6813.350586,6828.071777,6828.071777,27754554853
2020-03-08,6826.732422,6831.436523,6186.974609,6191.536133,6191.536133,30524340188
2020-03-09,6193.849609,6248.970703,5853.841309,6061.294922,6061.294922,35905065124
2020-03-10,6060.149414,6248.026855,6039.475586,6127.224609,6127.224609,32700776107
2020-03-11,6127.503418,6159.702637,5948.584473,6172.640137,6172.640137,30180987674
2020-03-12,6174.346191,6185.749023,3866.912109,3954.907959,3954.907959,42948391633
2020-03-13,3992.336670,4683.551758,3274.499756,4534.398926,4534.398926,60437472614
2020-03-14,4542.036133,4584.537109,4176.911133,4238.277832,4238.277832,29465777778
2020-03-15,4238.848633,4701.335938,4212.945313,4351.603516,4351.603516,27436330936
2020-03-16,4345.885742,4345.885742,3723.083008,4087.799072,4087.799072,36983969777
2020-03-17,4078.096680,4396.534668,4064.784668,4311.259277,4311.259277,31864530120
